otu	sample	abundance	participant_id	study_week	semester	supplement_consumed	frequency	final_weight	phylum	class	order	family	genus
sv-7:U346-7_S318_L001_001	U276_2	0.06564551422319474	U276	week1	Fall2016	BRMPS	1xdaily	0.45	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U214_1	0.06550218340611354	U214	week1	Fall2016	BRMPS	1xdaily	0.46	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U501_5	0.06546990496304118	U501	week3	Winter2018	BRMPS	2xdaily	0.36	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U214_2	0.06451612903225806	U214	week1	Fall2016	BRMPS	1xdaily	0.55	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U131_5	0.06437768240343347	U131	week3	Winter2016	BRMPS	2xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U248_1	0.064343163538874	U248	week1	Fall2016	BRMPS	1xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U516_1	0.06362672322375397	U516	week1	Winter2018	BRMPS	2xdaily	0.37	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U535_3	0.0630952380952381	U535	week1	Winter2018	BRMPS	2xdaily	0.48	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U131_6	0.06277533039647577	U131	week3	Winter2016	BRMPS	2xdaily	0.6	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U269_4	0.06242905788876277	U269	week3	Fall2016	BRMPS	1xdaily	0.46	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U543_1	0.06223628691983123	U543	week1	Winter2018	BRMPS	2xdaily	0.37	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U127_6	0.061780104712041886	U127	week3	Winter2016	BRMPS	2xdaily	0.32	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U536_1	0.061269146608315096	U536	week1	Winter2018	BRMPS	2xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U231_2	0.060267857142857144	U231	week1	Fall2016	BRMPS	1xdaily	0.44	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U511_6	0.06005221932114883	U511	week3	Winter2018	BRMPS	2xdaily	0.4	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U131_3	0.05982905982905983	U131	week1	Winter2016	BRMPS	2xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U543_5	0.05982905982905983	U543	week3	Winter2018	BRMPS	2xdaily	0.56	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U128_2	0.05980861244019139	U128	week1	Winter2016	BRMPS	2xdaily	0.36	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U525_6	0.059588299024918745	U525	week3	Winter2018	BRMPS	2xdaily	0.67	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U250_5	0.05938494167550371	U250	week3	Fall2016	BRMPS	1xdaily	0.44	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U574_4	0.05934065934065934	U574	week3	Winter2018	BRMPS	2xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U530_2	0.059203444564047365	U530	week1	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U131_4	0.05915178571428571	U131	week1	Winter2016	BRMPS	2xdaily	0.54	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U152_1	0.058426966292134834	U152	week1	Winter2016	BRMPS	2xdaily	0.36	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U131_7	0.0581270182992465	U131	week3	Winter2016	BRMPS	2xdaily	0.53	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U511_4	0.05774278215223097	U511	week3	Winter2018	BRMPS	2xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U152_2	0.057511737089201875	U152	week1	Winter2016	BRMPS	2xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U502_4	0.05749718151071026	U502	week3	Winter2018	BRMPS	2xdaily	0.22	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U542_2	0.05747126436781609	U542	week1	Winter2018	BRMPS	2xdaily	0.63	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U541_2	0.05730994152046784	U541	week1	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U507_1	0.05701754385964912	U507	week1	Winter2018	BRMPS	2xdaily	0.44	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U162_1	0.05692803437164339	U162	week1	Winter2016	BRMPS	2xdaily	0.88	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U543_3	0.056745182012847964	U543	week1	Winter2018	BRMPS	2xdaily	0.53	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U248_3	0.05672823218997362	U248	week1	Fall2016	BRMPS	1xdaily	0.74	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U152_3	0.056451612903225805	U152	week1	Winter2016	BRMPS	2xdaily	0.48	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U128_4	0.056179775280898875	U128	week1	Winter2016	BRMPS	2xdaily	0.31	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U162_8	0.056025369978858354	U162	week3	Winter2016	BRMPS	2xdaily	0.87	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U543_2	0.05561497326203209	U543	week1	Winter2018	BRMPS	2xdaily	0.5	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U184_5	0.055036344755970926	U184	week3	Winter2016	BRMPS	2xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U153_6	0.05419766206163656	U153	week3	Winter2016	BRMPS	2xdaily	0.44	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U132_2	0.05416666666666667	U132	week1	Winter2016	BRMPS	2xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U151_4	0.05402542372881356	U151	week1	Winter2016	BRMPS	2xdaily	0.38	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U526_3	0.05394190871369295	U526	week1	Winter2018	BRMPS	2xdaily	0.57	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U518_5	0.05387931034482758	U518	week3	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U276_6	0.05370569280343716	U276	week3	Fall2016	BRMPS	1xdaily	0.48	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U516_2	0.05328798185941043	U516	week1	Winter2018	BRMPS	2xdaily	0.34	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U525_1	0.05314533622559653	U525	week1	Winter2018	BRMPS	2xdaily	0.54	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U520_2	0.05239179954441914	U520	week1	Winter2018	BRMPS	2xdaily	0.31	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U150_4	0.05202913631633715	U150	week1	Winter2016	BRMPS	2xdaily	0.37	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U518_1	0.05177993527508091	U518	week1	Winter2018	BRMPS	2xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U128_1	0.051682692307692304	U128	week1	Winter2016	BRMPS	2xdaily	0.26	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U186_1	0.05157894736842105	U186	week1	Winter2016	BRMPS	2xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U131_1	0.0509761388286334	U131	week1	Winter2016	BRMPS	2xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U543_6	0.050865800865800864	U543	week3	Winter2018	BRMPS	2xdaily	0.61	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U518_6	0.050865800865800864	U518	week3	Winter2018	BRMPS	2xdaily	0.32	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U249_5	0.05059203444564048	U249	week3	Fall2016	BRMPS	1xdaily	0.43	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U184_7	0.04973544973544974	U184	week3	Winter2016	BRMPS	2xdaily	0.5	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U214_6	0.04940923737916219	U214	week3	Fall2016	BRMPS	1xdaily	0.53	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U536_4	0.04938271604938271	U536	week3	Winter2018	BRMPS	2xdaily	0.24	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U150_3	0.04923076923076923	U150	week1	Winter2016	BRMPS	2xdaily	0.43	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U536_6	0.04875148632580262	U536	week3	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U296_5	0.0486322188449848	U296	week3	Fall2016	BRMPS	1xdaily	0.54	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U542_1	0.04849137931034483	U542	week1	Winter2018	BRMPS	2xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U501_3	0.04842342342342342	U501	week1	Winter2018	BRMPS	2xdaily	0.32	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U520_3	0.048152295632698766	U520	week1	Winter2018	BRMPS	2xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U501_2	0.04794520547945205	U501	week1	Winter2018	BRMPS	2xdaily	0.55	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U530_1	0.04782608695652174	U530	week1	Winter2018	BRMPS	2xdaily	0.34	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U542_4	0.04766949152542373	U542	week3	Winter2018	BRMPS	2xdaily	0.7	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U574_5	0.04746494066882417	U574	week3	Winter2018	BRMPS	2xdaily	0.4	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U535_2	0.04735062006764374	U535	week1	Winter2018	BRMPS	2xdaily	0.44	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U166_5	0.04728132387706856	U166	week3	Winter2016	BRMPS	2xdaily	0.21	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U259_6	0.04625850340136054	U259	week3	Fall2016	BRMPS	1xdaily	0.44	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U526_4	0.04618473895582329	U526	week3	Winter2018	BRMPS	2xdaily	0.53	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U545_5	0.046134663341645885	U545	week3	Winter2018	BRMPS	2xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U509_3	0.04575892857142857	U509	week1	Winter2018	BRMPS	2xdaily	0.4	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U150_8	0.04512820512820513	U150	week3	Winter2016	BRMPS	2xdaily	0.33	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U128_3	0.04470588235294118	U128	week1	Winter2016	BRMPS	2xdaily	0.27	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U509_5	0.044468546637744036	U509	week3	Winter2018	BRMPS	2xdaily	0.43	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U276_1	0.04381161007667032	U276	week1	Fall2016	BRMPS	1xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U223_1	0.04372842347525892	U223	week1	Fall2016	BRMPS	1xdaily	1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U517_5	0.043663471778487756	U517	week3	Winter2018	BRMPS	2xdaily	0.42	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U511_5	0.04360056258790436	U511	week3	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U162_6	0.0435244161358811	U162	week3	Winter2016	BRMPS	2xdaily	0.39	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U574_6	0.04328018223234624	U574	week3	Winter2018	BRMPS	2xdaily	0.26	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U524_5	0.04316546762589928	U524	week3	Winter2018	BRMPS	2xdaily	0.12	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U543_4	0.0431578947368421	U543	week3	Winter2018	BRMPS	2xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U507_2	0.04303510758776897	U507	week1	Winter2018	BRMPS	2xdaily	0.59	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U224_6	0.04290091930541369	U224	week3	Fall2016	BRMPS	1xdaily	0.23	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U231_6	0.04285714285714286	U231	week3	Fall2016	BRMPS	1xdaily	0.65	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U149_1	0.0426098535286285	U149	week1	Winter2016	BRMPS	2xdaily	0.84	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U248_5	0.042440318302387266	U248	week3	Fall2016	BRMPS	1xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U516_3	0.042222222222222223	U516	week1	Winter2018	BRMPS	2xdaily	0.34	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U224_1	0.04214963119072708	U224	week1	Fall2016	BRMPS	1xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U511_3	0.04190260475651189	U511	week1	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U249_3	0.04180064308681672	U249	week1	Fall2016	BRMPS	1xdaily	0.48	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U259_5	0.041666666666666664	U259	week3	Fall2016	BRMPS	1xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U524_1	0.04157549234135667	U524	week1	Winter2018	BRMPS	2xdaily	0.38	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U521_5	0.04153686396677051	U521	week3	Winter2018	BRMPS	2xdaily	0.33	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U223_2	0.04133180252583238	U223	week1	Fall2016	BRMPS	1xdaily	0.79	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U520_6	0.041156840934371525	U520	week3	Winter2018	BRMPS	2xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U521_3	0.04105263157894737	U521	week1	Winter2018	BRMPS	2xdaily	0.15	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U574_1	0.04046858359957402	U574	week1	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U224_4	0.04021164021164021	U224	week3	Fall2016	BRMPS	1xdaily	0.39	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U269_1	0.040183696900114814	U269	week1	Fall2016	BRMPS	1xdaily	0.61	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U273_1	0.04017372421281216	U273	week1	Fall2016	BRMPS	1xdaily	0.3	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U129_4	0.04	U129	week1	Winter2016	BRMPS	2xdaily	0.61	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U536_3	0.03965702036441586	U536	week1	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U188_1	0.039319872476089264	U188	week1	Winter2016	BRMPS	2xdaily	0.34	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U151_3	0.03929679420889348	U151	week1	Winter2016	BRMPS	2xdaily	0.58	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U300_5	0.03919372900335946	U300	week3	Fall2016	BRMPS	1xdaily	0.65	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U511_1	0.03873239436619718	U511	week1	Winter2018	BRMPS	2xdaily	0.33	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U525_3	0.03859649122807018	U525	week1	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U509_4	0.038502673796791446	U509	week3	Winter2018	BRMPS	2xdaily	0.42	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U523_1	0.038231780167264036	U523	week1	Winter2018	BRMPS	2xdaily	0.5	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U523_3	0.0380952380952381	U523	week1	Winter2018	BRMPS	2xdaily	0.42	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U162_5	0.0380952380952381	U162	week3	Winter2016	BRMPS	2xdaily	0.69	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U186_8	0.037756202804746494	U186	week3	Winter2016	BRMPS	2xdaily	0.4	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U231_1	0.037514654161781943	U231	week1	Fall2016	BRMPS	1xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U502_3	0.03728813559322034	U502	week1	Winter2018	BRMPS	2xdaily	0.3	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U509_1	0.03715846994535519	U509	week1	Winter2018	BRMPS	2xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U184_4	0.037037037037037035	U184	week1	Winter2016	BRMPS	2xdaily	0.42	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U541_3	0.037037037037037035	U541	week1	Winter2018	BRMPS	2xdaily	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U153_8	0.036956521739130437	U153	week3	Winter2016	BRMPS	2xdaily	0.44	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U162_2	0.03691983122362869	U162	week1	Winter2016	BRMPS	2xdaily	0.77	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U150_6	0.03654822335025381	U150	week3	Winter2016	BRMPS	2xdaily	0.48	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U127_1	0.036231884057971016	U127	week1	Winter2016	BRMPS	2xdaily	0.1	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U520_1	0.036223929747530186	U520	week1	Winter2018	BRMPS	2xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U249_6	0.035869565217391305	U249	week3	Fall2016	BRMPS	1xdaily	0.62	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U249_4	0.03556034482758621	U249	week3	Fall2016	BRMPS	1xdaily	0.52	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U291_1	0.03544575725026853	U291	week1	Fall2016	BRMPS	1xdaily	0.51	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U269_2	0.03529411764705882	U269	week1	Fall2016	BRMPS	1xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U129_3	0.035269709543568464	U129	week1	Winter2016	BRMPS	2xdaily	0.6	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U517_4	0.03512396694214876	U517	week3	Winter2018	BRMPS	2xdaily	0.33	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U502_5	0.034972677595628415	U502	week3	Winter2018	BRMPS	2xdaily	0.19	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U269_3	0.034523809523809526	U269	week1	Fall2016	BRMPS	1xdaily	0.42	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U501_1	0.034261241970021415	U501	week1	Winter2018	BRMPS	2xdaily	0.3	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U153_1	0.03412616339193381	U153	week1	Winter2016	BRMPS	2xdaily	0.49	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U291_2	0.03397027600849257	U291	week1	Fall2016	BRMPS	1xdaily	0.48	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U532_5	0.03393939393939394	U532	week3	Winter2018	BRMPS	2xdaily	0.33	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U186_6	0.03283898305084746	U186	week3	Winter2016	BRMPS	2xdaily	0.45	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U132_1	0.0326530612244898	U132	week1	Winter2016	BRMPS	2xdaily	0.48	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U532_4	0.03241296518607443	U532	week3	Winter2018	BRMPS	2xdaily	0.47	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U526_5	0.032388663967611336	U526	week3	Winter2018	BRMPS	2xdaily	0.46	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U574_2	0.032329988851727984	U574	week1	Winter2018	BRMPS	2xdaily	0.39	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
sv-7:U346-7_S318_L001_001	U511_2	0.03229527104959631	U511	week1	Winter2018	BRMPS	2xdaily	0.41	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia
